split,label,president_dir,filename,source_path,output_path,char_count
train,democrat,Joseph_R_Biden_Jr,"July 09, 2021__executive-order-14036promoting-competition-in-the-american-economy.txt","Joseph_R_Biden_Jr/July 09, 2021__executive-order-14036promoting-competition-in-the-american-economy.txt","train/democrat/Joseph_R_Biden_Jr/July 09, 2021__executive-order-14036promoting-competition-in-the-american-economy.txt",45505
train,democrat,William_J_Clinton,"October 19, 1996__executive-order-13021tribal-colleges-and-universities.txt","William_J_Clinton/October 19, 1996__executive-order-13021tribal-colleges-and-universities.txt","train/democrat/William_J_Clinton/October 19, 1996__executive-order-13021tribal-colleges-and-universities.txt",9405
train,democrat,William_J_Clinton,"July 18, 1996__executive-order-13012establishing-an-emergency-board-to-investigate-a-dispute-between-the-southeastern-pennsylvania-transportation-authority.txt","William_J_Clinton/July 18, 1996__executive-order-13012establishing-an-emergency-board-to-investigate-a-dispute-between-the-southeastern-pennsylvania-transportation-authority.txt","train/democrat/William_J_Clinton/July 18, 1996__executive-order-13012establishing-an-emergency-board-to-investigate-a-dispute-between-the-southeastern-pennsylvania-transportation-authority.txt",1102
train,democrat,William_J_Clinton,"July 26, 2000__executive-order-13163increasing-the-opportunity-for-individuals-with-disabilities-to-be-employed-in-the-federal-government.txt","William_J_Clinton/July 26, 2000__executive-order-13163increasing-the-opportunity-for-individuals-with-disabilities-to-be-employed-in-the-federal-government.txt","train/democrat/William_J_Clinton/July 26, 2000__executive-order-13163increasing-the-opportunity-for-individuals-with-disabilities-to-be-employed-in-the-federal-government.txt",2345
train,democrat,Joseph_R_Biden_Jr,"August 03, 2022__executive-order-14079securing-access-to-reproductive-and-other-healthcare-services.txt","Joseph_R_Biden_Jr/August 03, 2022__executive-order-14079securing-access-to-reproductive-and-other-healthcare-services.txt","train/democrat/Joseph_R_Biden_Jr/August 03, 2022__executive-order-14079securing-access-to-reproductive-and-other-healthcare-services.txt",5651
train,democrat,William_J_Clinton,"December 28, 2000__executive-order-13184revocation-of-executive-order-12834.txt","William_J_Clinton/December 28, 2000__executive-order-13184revocation-of-executive-order-12834.txt","train/democrat/William_J_Clinton/December 28, 2000__executive-order-13184revocation-of-executive-order-12834.txt",645
train,democrat,Joseph_R_Biden_Jr,"December 23, 2022__executive-order-14090adjustments-of-certain-rates-of-pay.txt","Joseph_R_Biden_Jr/December 23, 2022__executive-order-14090adjustments-of-certain-rates-of-pay.txt","train/democrat/Joseph_R_Biden_Jr/December 23, 2022__executive-order-14090adjustments-of-certain-rates-of-pay.txt",2697
train,democrat,Joseph_R_Biden_Jr,"April 27, 2021__executive-order-14026increasing-the-minimum-wage-for-federal-contractors.txt","Joseph_R_Biden_Jr/April 27, 2021__executive-order-14026increasing-the-minimum-wage-for-federal-contractors.txt","train/democrat/Joseph_R_Biden_Jr/April 27, 2021__executive-order-14026increasing-the-minimum-wage-for-federal-contractors.txt",12332
train,democrat,William_J_Clinton,"January 18, 2001__executive-order-13197governmentwide-accountability-for-merit-system-principles-workforce-information.txt","William_J_Clinton/January 18, 2001__executive-order-13197governmentwide-accountability-for-merit-system-principles-workforce-information.txt","train/democrat/William_J_Clinton/January 18, 2001__executive-order-13197governmentwide-accountability-for-merit-system-principles-workforce-information.txt",3311
train,democrat,William_J_Clinton,"December 12, 1997__executive-order-13069prohibiting-certain-transactions-with-respect-to-unita.txt","William_J_Clinton/December 12, 1997__executive-order-13069prohibiting-certain-transactions-with-respect-to-unita.txt","train/democrat/William_J_Clinton/December 12, 1997__executive-order-13069prohibiting-certain-transactions-with-respect-to-unita.txt",4766
train,democrat,Barack_Obama,"June 24, 2015__executive-order-13698hostage-recovery-activities.txt","Barack_Obama/June 24, 2015__executive-order-13698hostage-recovery-activities.txt","train/democrat/Barack_Obama/June 24, 2015__executive-order-13698hostage-recovery-activities.txt",10316
train,democrat,William_J_Clinton,"December 07, 2000__executive-order-13179providing-compensation-to-americas-nuclear-weapons-workers.txt","William_J_Clinton/December 07, 2000__executive-order-13179providing-compensation-to-americas-nuclear-weapons-workers.txt","train/democrat/William_J_Clinton/December 07, 2000__executive-order-13179providing-compensation-to-americas-nuclear-weapons-workers.txt",12900
train,democrat,Barack_Obama,"August 17, 2011__executive-order-13582blocking-property-of-the-government-of-syria-and-prohibiting-certain-transactions-with-respect-to-syria.txt","Barack_Obama/August 17, 2011__executive-order-13582blocking-property-of-the-government-of-syria-and-prohibiting-certain-transactions-with-respect-to-syria.txt","train/democrat/Barack_Obama/August 17, 2011__executive-order-13582blocking-property-of-the-government-of-syria-and-prohibiting-certain-transactions-with-respect-to-syria.txt",6273
train,democrat,Joseph_R_Biden_Jr,"March 08, 2021__executive-order-14020establishment-of-the-white-house-gender-policy-council.txt","Joseph_R_Biden_Jr/March 08, 2021__executive-order-14020establishment-of-the-white-house-gender-policy-council.txt","train/democrat/Joseph_R_Biden_Jr/March 08, 2021__executive-order-14020establishment-of-the-white-house-gender-policy-council.txt",14099
train,democrat,Joseph_R_Biden_Jr,"October 24, 2022__executive-order-14088taking-additional-steps-to-address-the-national-emergency-with-respect-to-the-situation-in-nicaragua.txt","Joseph_R_Biden_Jr/October 24, 2022__executive-order-14088taking-additional-steps-to-address-the-national-emergency-with-respect-to-the-situation-in-nicaragua.txt","train/democrat/Joseph_R_Biden_Jr/October 24, 2022__executive-order-14088taking-additional-steps-to-address-the-national-emergency-with-respect-to-the-situation-in-nicaragua.txt",5332
train,democrat,Joseph_R_Biden_Jr,"April 01, 2021__executive-order-14022termination-of-emergency-with-respect-to-the-international-criminal-court.txt","Joseph_R_Biden_Jr/April 01, 2021__executive-order-14022termination-of-emergency-with-respect-to-the-international-criminal-court.txt","train/democrat/Joseph_R_Biden_Jr/April 01, 2021__executive-order-14022termination-of-emergency-with-respect-to-the-international-criminal-court.txt",1679
train,democrat,William_J_Clinton,"September 30, 1998__executive-order-13103computer-software-piracy.txt","William_J_Clinton/September 30, 1998__executive-order-13103computer-software-piracy.txt","train/democrat/William_J_Clinton/September 30, 1998__executive-order-13103computer-software-piracy.txt",5678
train,democrat,Barack_Obama,"August 17, 2015__executive-order-13704presidential-innovation-fellows-program.txt","Barack_Obama/August 17, 2015__executive-order-13704presidential-innovation-fellows-program.txt","train/democrat/Barack_Obama/August 17, 2015__executive-order-13704presidential-innovation-fellows-program.txt",5656
train,democrat,Barack_Obama,"April 05, 2013__executive-order-13640continuance-of-advisory-council.txt","Barack_Obama/April 05, 2013__executive-order-13640continuance-of-advisory-council.txt","train/democrat/Barack_Obama/April 05, 2013__executive-order-13640continuance-of-advisory-council.txt",1192
train,democrat,Joseph_R_Biden_Jr,"February 21, 2024__executive-order-14116amending-regulations-relating-to-the-safeguarding-of-vessels-harbors-ports-and-waterfront-facilities-of-the-united-stat.txt","Joseph_R_Biden_Jr/February 21, 2024__executive-order-14116amending-regulations-relating-to-the-safeguarding-of-vessels-harbors-ports-and-waterfront-facilities-of-the-united-stat.txt","train/democrat/Joseph_R_Biden_Jr/February 21, 2024__executive-order-14116amending-regulations-relating-to-the-safeguarding-of-vessels-harbors-ports-and-waterfront-facilities-of-the-united-stat.txt",10449
train,democrat,William_J_Clinton,"March 06, 1996__executive-order-12991adding-the-small-business-administration-to-the-presidents-export-council.txt","William_J_Clinton/March 06, 1996__executive-order-12991adding-the-small-business-administration-to-the-presidents-export-council.txt","train/democrat/William_J_Clinton/March 06, 1996__executive-order-12991adding-the-small-business-administration-to-the-presidents-export-council.txt",583
train,democrat,William_J_Clinton,"April 21, 1993__executive-order-12844federal-use-of-alternative-fueled-vehicles.txt","William_J_Clinton/April 21, 1993__executive-order-12844federal-use-of-alternative-fueled-vehicles.txt","train/democrat/William_J_Clinton/April 21, 1993__executive-order-12844federal-use-of-alternative-fueled-vehicles.txt",5407
train,democrat,Barack_Obama,"February 08, 2011__executive-order-13565establishment-of-the-intellectual-property-enforcement-advisory-committees.txt","Barack_Obama/February 08, 2011__executive-order-13565establishment-of-the-intellectual-property-enforcement-advisory-committees.txt","train/democrat/Barack_Obama/February 08, 2011__executive-order-13565establishment-of-the-intellectual-property-enforcement-advisory-committees.txt",7298
train,democrat,Barack_Obama,"October 02, 2015__executive-order-13709national-security-medal.txt","Barack_Obama/October 02, 2015__executive-order-13709national-security-medal.txt","train/democrat/Barack_Obama/October 02, 2015__executive-order-13709national-security-medal.txt",18
train,democrat,Barack_Obama,"December 07, 2012__executive-order-13632establishing-the-hurricane-sandy-rebuilding-task-force.txt","Barack_Obama/December 07, 2012__executive-order-13632establishing-the-hurricane-sandy-rebuilding-task-force.txt","train/democrat/Barack_Obama/December 07, 2012__executive-order-13632establishing-the-hurricane-sandy-rebuilding-task-force.txt",11087
train,democrat,Joseph_R_Biden_Jr,"January 21, 2021__executive-order-13994ensuring-a-data-driven-response-to-covid-19-and-future-high-consequence-public-health-threats.txt","Joseph_R_Biden_Jr/January 21, 2021__executive-order-13994ensuring-a-data-driven-response-to-covid-19-and-future-high-consequence-public-health-threats.txt","train/democrat/Joseph_R_Biden_Jr/January 21, 2021__executive-order-13994ensuring-a-data-driven-response-to-covid-19-and-future-high-consequence-public-health-threats.txt",5669
train,democrat,Joseph_R_Biden_Jr,"May 07, 2021__executive-order-14027establishment-of-the-climate-change-support-office.txt","Joseph_R_Biden_Jr/May 07, 2021__executive-order-14027establishment-of-the-climate-change-support-office.txt","train/democrat/Joseph_R_Biden_Jr/May 07, 2021__executive-order-14027establishment-of-the-climate-change-support-office.txt",2939
train,democrat,William_J_Clinton,"December 30, 1993__executive-order-12890amendment-to-executive-order-no-12864.txt","William_J_Clinton/December 30, 1993__executive-order-12890amendment-to-executive-order-no-12864.txt","train/democrat/William_J_Clinton/December 30, 1993__executive-order-12890amendment-to-executive-order-no-12864.txt",543
train,democrat,Barack_Obama,"April 05, 2011__executive-order-13569amendments-to-executive-orders-12824-12835-12859-and-13532-reestablishment-pursuant-to-executive-order-13498-and-revoca.txt","Barack_Obama/April 05, 2011__executive-order-13569amendments-to-executive-orders-12824-12835-12859-and-13532-reestablishment-pursuant-to-executive-order-13498-and-revoca.txt","train/democrat/Barack_Obama/April 05, 2011__executive-order-13569amendments-to-executive-orders-12824-12835-12859-and-13532-reestablishment-pursuant-to-executive-order-13498-and-revoca.txt",1889
train,democrat,Joseph_R_Biden_Jr,"February 28, 2024__executive-order-14117preventing-access-to-americans-bulk-sensitive-personal-data-and-united-states-government-related-data-by-countries-of-c.txt","Joseph_R_Biden_Jr/February 28, 2024__executive-order-14117preventing-access-to-americans-bulk-sensitive-personal-data-and-united-states-government-related-data-by-countries-of-c.txt","train/democrat/Joseph_R_Biden_Jr/February 28, 2024__executive-order-14117preventing-access-to-americans-bulk-sensitive-personal-data-and-united-states-government-related-data-by-countries-of-c.txt",34664
